pk_TimeStamp,Vazão m3/h,SP_Velocidade,feed_velocidade,feed_corrente,feed_tensão,SP_Velocidade_BA03,feed_velocidade_BA03,feed_corrente_BA03,feed_tensão_BA03,SP_Velocidade_BA04,feed_velocidade_BA04,feed_corrente_BA04,feed_tensão_BA04,BA01_status,BA03_status,BA04_status
2024-05-16 13:00:00.002963,22.0507869720459,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.159070014953613,0.3236152827739715,1.0,1.0,1.0
2024-05-16 13:00:00.002974,22.0507869720459,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.159070014953613,0.3236152827739715,1.0,1.0,1.0
2024-05-16 13:00:00.002986,22.051469802856445,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.0716552734375,0.3234003782272339,1.0,1.0,1.0
2024-05-16 13:00:00.002998,22.04542732238769,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.0716552734375,0.3234003782272339,1.0,1.0,1.0
2024-05-16 13:00:00.003009,22.037702560424805,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.0716552734375,0.3234003782272339,1.0,1.0,1.0
2024-05-16 13:00:00.003021,22.0378475189209,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.115930557250977,0.3233143985271454,1.0,1.0,1.0
2024-05-16 13:00:00.003032,22.00031089782715,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.115930557250977,0.3233143985271454,1.0,1.0,1.0
2024-05-16 13:00:00.003044,21.979398727416992,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.115930557250977,0.3233143985271454,1.0,1.0,1.0
2024-05-16 13:00:00.003056,22.10657119750977,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.130688667297363,0.3226266801357269,1.0,1.0,1.0
2024-05-16 13:00:00.003067,22.12178039550781,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.130688667297363,0.3226266801357269,1.0,1.0,1.0
2024-05-16 13:00:00.003079,22.042116165161133,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.130688667297363,0.3226266801357269,1.0,1.0,1.0
2024-05-16 13:00:00.003090,22.03849029541016,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.14658260345459,0.3229705393314361,1.0,1.0,1.0
2024-05-16 13:00:00.003102,22.014278411865234,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.14658260345459,0.3229705393314361,1.0,1.0,1.0
2024-05-16 13:00:00.003113,22.05386734008789,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.14658260345459,0.3229705393314361,1.0,1.0,1.0
2024-05-16 13:00:00.003125,22.14187812805176,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.14658260345459,0.3229705393314361,1.0,1.0,1.0
2024-05-16 13:00:00.003137,22.12692642211914,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.138635635375977,0.3234433531761169,1.0,1.0,1.0
2024-05-16 13:00:00.003148,22.07646942138672,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.138635635375977,0.3234433531761169,1.0,1.0,1.0
2024-05-16 13:00:00.003160,22.13804244995117,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.138635635375977,0.3234433531761169,1.0,1.0,1.0
2024-05-16 13:00:00.003171,22.14856719970703,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,376.7605590820313,60.0,61.0,8.10684871673584,0.3236582577228546,1.0,1.0,1.0
2024-05-16 13:00:00.003183,22.11764335632324,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.10684871673584,0.3236582577228546,1.0,1.0,1.0
2024-05-16 13:00:00.003195,22.148576736450195,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.10684871673584,0.3236582577228546,1.0,1.0,1.0
2024-05-16 13:00:00.003206,22.092470169067383,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.10684871673584,0.3236582577228546,1.0,1.0,1.0
2024-05-16 13:00:00.003218,21.98712539672852,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.080737113952637,0.3232284486293793,1.0,1.0,1.0
2024-05-16 13:00:00.003229,22.111799240112305,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.080737113952637,0.3232284486293793,1.0,1.0,1.0
2024-05-16 13:00:00.003241,22.141881942749023,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,374.64788818359375,60.0,61.0,8.080737113952637,0.3232284486293793,1.0,1.0,1.0
2024-05-16 13:00:00.003252,22.10504913330078,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.121606826782227,0.3230565190315246,1.0,1.0,1.0
2024-05-16 13:00:00.003264,22.132797241210938,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.121606826782227,0.3230565190315246,1.0,1.0,1.0
2024-05-16 13:00:00.003275,22.089683532714844,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,373.9436645507813,60.0,61.0,8.121606826782227,0.3230565190315246,1.0,1.0,1.0
2024-05-16 13:00:00.003287,22.035812377929688,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.142041206359863,0.323486328125,1.0,1.0,1.0
2024-05-16 13:00:00.003299,22.10597419738769,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.142041206359863,0.323486328125,1.0,1.0,1.0
2024-05-16 13:00:00.003310,22.076492309570312,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.142041206359863,0.323486328125,1.0,1.0,1.0
2024-05-16 13:00:00.003322,22.07911872863769,72.0,71.90185546875,4.8,368.3098449707031,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.142041206359863,0.323486328125,1.0,1.0,1.0
2024-05-16 13:00:00.003333,22.163406372070312,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.178369522094727,0.32288458943367,1.0,1.0,1.0
2024-05-16 13:00:00.003345,22.12006378173828,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.178369522094727,0.32288458943367,1.0,1.0,1.0
2024-05-16 13:00:00.003356,22.09721565246582,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.178369522094727,0.32288458943367,1.0,1.0,1.0
2024-05-16 13:00:00.003368,22.19347381591797,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.23172664642334,0.322841614484787,1.0,1.0,1.0
2024-05-16 13:00:00.003380,22.108985900878903,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.23172664642334,0.322841614484787,1.0,1.0,1.0
2024-05-16 13:00:00.003391,22.074874877929688,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.23172664642334,0.322841614484787,1.0,1.0,1.0
2024-05-16 13:00:00.003403,22.12535858154297,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.23172664642334,0.322841614484787,1.0,1.0,1.0
2024-05-16 13:00:00.003414,22.07120513916016,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.1624755859375,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003426,22.071250915527344,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,376.7605590820313,60.0,61.0,8.1624755859375,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003438,22.11271095275879,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,376.7605590820313,60.0,61.0,8.1624755859375,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003449,22.07830238342285,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.15679931640625,0.3234003782272339,1.0,1.0,1.0
2024-05-16 13:00:00.003461,22.06174087524414,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.15679931640625,0.3234003782272339,1.0,1.0,1.0
2024-05-16 13:00:00.003472,22.141481399536133,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.15679931640625,0.3234003782272339,1.0,1.0,1.0
2024-05-16 13:00:00.003484,22.07628631591797,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.7605590820313,60.0,61.0,8.149988174438477,0.3238301873207092,1.0,1.0,1.0
2024-05-16 13:00:00.003495,22.02912139892578,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.7605590820313,60.0,61.0,8.149988174438477,0.3238301873207092,1.0,1.0,1.0
2024-05-16 13:00:00.003507,22.058290481567383,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.149988174438477,0.3238301873207092,1.0,1.0,1.0
2024-05-16 13:00:00.003518,22.043222427368164,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.144311904907227,0.3232284486293793,1.0,1.0,1.0
2024-05-16 13:00:00.003530,22.065034866333008,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.144311904907227,0.3232284486293793,1.0,1.0,1.0
2024-05-16 13:00:00.003542,22.104341506958008,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.144311904907227,0.3232284486293793,1.0,1.0,1.0
2024-05-16 13:00:00.003553,22.05385971069336,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.144311904907227,0.3232284486293793,1.0,1.0,1.0
2024-05-16 13:00:00.003565,22.10841941833496,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.15679931640625,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003576,22.12496757507324,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.15679931640625,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003588,22.053852081298828,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.15679931640625,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003600,22.09330368041992,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.21356201171875,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003611,22.129152297973636,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.21356201171875,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003623,22.10185432434082,72.0,71.90185546875,4.9,365.4929504394531,68.0,67.90283203125,8.0,376.7605590820313,60.0,61.0,8.21356201171875,0.3229275643825531,1.0,1.0,1.0
2024-05-16 13:00:00.003634,22.09426689147949,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.229455947875977,0.3231854736804962,1.0,1.0,1.0
2024-05-16 13:00:00.003646,22.084657669067383,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.229455947875977,0.3231854736804962,1.0,1.0,1.0
2024-05-16 13:00:00.003657,22.10585594177246,72.0,71.90185546875,4.8,365.4929504394531,68.0,67.90283203125,7.9,376.0563354492188,60.0,61.0,8.229455947875977,0.3231854736804962,1.0,1.0,1.0
2024-05-16 13:00:00.003669,22.128890991210938,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,375.3521118164063,60.0,61.0,8.229455947875977,0.3231854736804962,1.0,1.0,1.0
2024-05-16 13:00:00.003681,22.10543441772461,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,374.64788818359375,60.0,61.0,8.212427139282227,0.3231424689292907,1.0,1.0,1.0
2024-05-16 13:00:00.003692,22.06606674194336,72.0,71.90185546875,4.8,366.1971740722656,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.212427139282227,0.3231424689292907,1.0,1.0,1.0
2024-05-16 13:00:00.003704,22.142601013183597,72.0,71.90185546875,4.8,367.6056213378906,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.212427139282227,0.3231424689292907,1.0,1.0,1.0
2024-05-16 13:00:00.003715,22.13570785522461,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,7.9,375.3521118164063,60.0,61.0,8.212427139282227,0.3231424689292907,1.0,1.0,1.0
2024-05-16 13:00:00.003727,22.03958320617676,72.0,71.90185546875,4.8,366.9013977050781,68.0,67.90283203125,8.0,376.0563354492188,60.0,61.0,8.159070014953613,0.322841614484787,1.0,1.0,1.0
